"file_name","staged_path","category","static_status","prior_decision","final_decision","sha256"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"WORKER_01__FULL_OUTPUT__20260701_034610_267.json","","P0_GPT_BROWSER_BRIDGE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","4b0dbccabdc59f58671bcd802e8599d4b4eb2b292fcf14ce9e8265e353d83590"
"stage4-collect-worker-output__20260703_024721_686.json","","P0_PC_AGENT_ROUTING_CORE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","ce90d897f4ce3b874b7972053b2febcca1758e326fee33c3679f4edca379464c"
"WORKER_03__src_core_promptBuilder.js","","P0_PC_AGENT_ROUTING_CORE","FAIL_NODE_CHECK","BLOCKED_STATIC_CHECK","BLOCKED_REVIEW_REQUIRED","07686e6ab45f2aa1b377a584e0eeaee690502a3134df4f04d61215050a948f07"
"STAGE4_W07_NEXT_COMMANDER_HANDOFF_TEMPLATE.md","","P0_PC_AGENT_ROUTING_CORE","PASS_NO_COMPILE_CHECK_REQUIRED","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","9f3db0adf8f7a8e1321d906b914b765658f9521f7589b46663f0bc924ac6e6a9"
"STAGE3_PROJECT_BACKUP_AND_RESTORE_REQUIREMENTS_DRAFT.json","","P0_PC_AGENT_ROUTING_CORE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","2fd5146a94a4b2fd0a8e4e702e6128a66f11397872a9e51eed45f7bad901da94"
"STAGE3_PROJECT_BACKUP_AND_RESTORE_REQUIREMENTS_DRAFT.json","","P0_PC_AGENT_ROUTING_CORE","PASS_JSON_PARSE","BLOCKED_SHA_MISMATCH","BLOCKED_REVIEW_REQUIRED","2fd5146a94a4b2fd0a8e4e702e6128a66f11397872a9e51eed45f7bad901da94"
